timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508076505.705406,-0.005826,0.234132,1.841534,0.238631,-0.032566,0.091886,-0.005667,-0.231998,-0.972700,0.002646,-0.015057,0.025419,21.328123,5.363123,-67.930717,,,,,,,
1508076505.725426,-0.006483,0.238170,1.842651,0.089609,0.002738,0.034972,-0.006300,-0.235925,-0.971751,-0.014773,-0.028312,0.023204,21.312126,5.040093,-67.960464,,,,,,,
1508076505.745421,-0.007456,0.238994,1.843477,0.022027,0.033689,0.011117,-0.007244,-0.236725,-0.971550,-0.003712,0.013062,-0.003319,21.261511,4.748906,-67.997284,,,,,,,
1508076505.765451,-0.006335,0.239847,1.842612,0.057200,0.006122,-0.056754,-0.006153,-0.237554,-0.971355,0.014805,-0.011058,-0.004628,21.278294,4.736805,-67.992874,,,,,,,
1508076505.785454,-0.005799,0.241940,1.841824,0.074637,-0.044047,-0.005924,-0.005630,-0.239587,-0.970859,0.020217,-0.019416,-0.000150,21.278294,4.736805,-67.992874,,,,,,,
1508076505.805449,-0.007079,0.242160,1.842219,-0.029073,-0.033441,0.030254,-0.006873,-0.239800,-0.970798,0.000632,-0.022743,0.007541,21.259617,4.550273,-68.011459,,,,,,,
1508076505.825469,-0.007338,0.241253,1.843594,-0.046104,-0.005846,0.083181,-0.007126,-0.238919,-0.971013,-0.004089,0.000669,-0.014796,21.253922,4.575027,-68.011574,,,,,,,
1508076505.845478,-0.008482,0.239724,1.843819,-0.014251,-0.067376,-0.048171,-0.008240,-0.237434,-0.971369,0.000915,0.032478,-0.021399,21.250715,4.596134,-68.011154,,,,,,,
1508076505.865477,-0.009540,0.238704,1.841882,-0.077554,-0.066193,-0.099323,-0.009269,-0.236443,-0.971601,0.014823,0.003442,-0.009036,21.099600,4.761696,-68.046806,,,,,,,
1508076505.885488,-0.009783,0.236889,1.840166,-0.083998,-0.022581,-0.066896,-0.009510,-0.234680,-0.972026,0.023243,0.009826,-0.007542,21.042952,4.881650,-68.055840,,,,,,,
1508076505.905479,-0.009631,0.235531,1.839818,-0.051494,-0.045163,0.036838,-0.009365,-0.233360,-0.972345,0.024227,-0.002084,-0.001364,21.013617,4.987237,-68.057251,,,,,,,
1508076505.925474,-0.011167,0.233699,1.841460,-0.044744,-0.097470,0.091973,-0.010863,-0.231577,-0.972756,-0.009049,0.050867,-0.025779,20.969734,5.092044,-68.063026,,,,,,,
1508076505.945506,-0.013584,0.233591,1.842104,0.011628,-0.102591,-0.017824,-0.013215,-0.231472,-0.972752,-0.027740,0.063015,-0.018902,20.878572,5.146361,-68.086960,,,,,,,
1508076505.965508,-0.013434,0.234105,1.840314,0.026941,0.045658,-0.110622,-0.013067,-0.231973,-0.972634,-0.008173,0.023614,0.007821,20.763201,5.139606,-68.122742,,,,,,,
1508076505.985497,-0.010779,0.234103,1.837930,-0.050158,0.074423,-0.101385,-0.010485,-0.231970,-0.972666,0.030230,-0.019067,0.004130,20.885651,5.166357,-68.083282,,,,,,,
1508076506.005526,-0.009011,0.231315,1.836051,-0.190238,0.063765,-0.080866,-0.008771,-0.229257,-0.973326,0.024472,-0.014929,-0.003099,20.970140,5.349489,-68.043152,,,,,,,
1508076506.025504,-0.008081,0.227122,1.834501,-0.188971,-0.008661,-0.086214,-0.007874,-0.225174,-0.974287,0.013413,0.049515,-0.032168,21.021242,5.586019,-68.008369,,,,,,,
1508076506.045537,-0.007879,0.222063,1.831524,-0.088433,-0.078838,-0.160980,-0.007686,-0.220242,-0.975415,0.031337,0.064588,-0.037509,21.004084,6.098323,-67.969650,,,,,,,
1508076506.065544,-0.008220,0.220228,1.828074,-0.106768,-0.029834,-0.160610,-0.008021,-0.218452,-0.975815,0.029002,0.020058,-0.029572,20.892048,6.288886,-67.986809,,,,,,,
1508076506.085534,-0.006949,0.216560,1.825014,-0.182787,0.010620,-0.136616,-0.006787,-0.214871,-0.976619,0.018658,0.010755,-0.031148,20.904951,6.510061,-67.962021,,,,,,,
1508076506.105524,-0.004487,0.211819,1.821582,-0.256088,0.134311,-0.189537,-0.004387,-0.210239,-0.977640,-0.000953,0.051364,-0.037435,20.898903,6.654634,-67.949883,,,,,,,
1508076506.125545,-0.000299,0.207189,1.816982,-0.204964,0.162091,-0.237962,-0.000293,-0.205710,-0.978613,0.011539,0.050024,-0.046915,21.086330,7.261008,-67.829781,,,,,,,
